text,label,question,prompts,note
Echt super bevrijdend.,positive,"“Vertel me over een positief gevoel dat je ervoer de vorige keer dat je stopte.""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following question. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Spannend maar geweldig.,positive,"“Vertel me over een positief gevoel dat je ervoer de vorige keer dat je stopte.""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following question. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Ik voelde me energieker.,positive,"“Vertel me over een positief gevoel dat je ervoer de vorige keer dat je stopte.""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following question. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Ik was verrukt.,positive,"“Vertel me over een positief gevoel dat je ervoer de vorige keer dat je stopte.""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following question. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Geweldige bevrijding!,positive,"“Vertel me over een positief gevoel dat je ervoer de vorige keer dat je stopte.""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following question. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Pure vreugde.,positive,"“Vertel me over een positief gevoel dat je ervoer de vorige keer dat je stopte.""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following question. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Helemaal in de wolken.,positive,"“Vertel me over een positief gevoel dat je ervoer de vorige keer dat je stopte.""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following question. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Eerlijk gezegd heel blij.,positive,"“Vertel me over een positief gevoel dat je ervoer de vorige keer dat je stopte.""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following question. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Ik voelde opluchting.,positive,"“Vertel me over een positief gevoel dat je ervoer de vorige keer dat je stopte.""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following question. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Ik voelde energie opkomen.,positive,"“Vertel me over een positief gevoel dat je ervoer de vorige keer dat je stopte.""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following question. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Ik was verheugd.,positive,"“Vertel me over een positief gevoel dat je ervoer de vorige keer dat je stopte.""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following question. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Vol vreugde was ik.,positive,"“Vertel me over een positief gevoel dat je ervoer de vorige keer dat je stopte.""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following question. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Nog nooit zo opgelucht geweest.,positive,"“Vertel me over een positief gevoel dat je ervoer de vorige keer dat je stopte.""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following question. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Ik was super enthousiast.,positive,"“Vertel me over een positief gevoel dat je ervoer de vorige keer dat je stopte.""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following question. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Wonderbaarlijke vrijheid.,positive,"“Vertel me over een positief gevoel dat je ervoer de vorige keer dat je stopte.""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following question. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
Hoera voor mezelf!,positive,"“Vertel me over een positief gevoel dat je ervoer de vorige keer dat je stopte.""","I am creating a dataset for sentiment analysis in Dutch. Give me 100 examples of positive replies to the following question. The answers should sound natural in informal Dutch chat. The examples should be very brief and in simple words, a few words at most.",Generated by GPT-4
